Gene Symbol	1.ctrl	2.ctrl	3.dox	4.dox	5.acti	6.acti	7.fccp	8.fccp	9.mb	10.mb
C9orf41	9.43163	8.01255	10.5518	10.8221	10.4551	10.3492	10.9124	10.6039	9.72941	9.13173
C9orf64	8.18186	8.68755	9.78962	11.3433	10.9217	11.8841	10.7793	10.8898	9.10452	8.41829
C9orf72	9.95457	8.43974	10.5364	10.0101	10.3145	9.18473	11.0253	9.52253	11.2964	9.71566
C9orf78	10.4672	9.92626	10.0005	10.7304	9.68174	9.15153	10.0105	9.36143	10.2208	10.4496
C9orf89	10.9963	10.0643	10.1764	9.55502	11.0469	9.9848	8.8014	8.28478	10.5225	10.5676
CA12	10.0047	9.65893	10.3623	10.4684	6.74714	8.5406	7.75824	8.4041	13.1016	14.9539
CA13	7.52359	9.34813	9.44158	9.4081	11.315	9.67657	11.9261	11.8756	9.78001	9.70523
CA2	9.30101	8.76432	10.213	10.3862	10.6879	9.84947	9.52015	9.04283	11.4219	10.8132
CA3	15.0314	2.04443	14.7091	2.83227	14.2284	2.49645	15.9914	2.56253	16.0741	14.0299
CA9	3.45275	3.53436	3.82988	3.94588	5.02131	4.88784	4.5966	4.5829	32.3796	33.7689
CAAP1	10.0587	10.927	8.70136	9.52012	9.9531	10.0689	10.0364	9.22175	10.6305	10.8822
CAB39	9.99517	8.5498	11.1245	11.0336	10.0761	9.64903	10.1803	10.6293	9.61568	9.14668
CABIN1	10.8795	11.6527	10.2091	9.81934	8.88931	9.29553	9.45326	9.55508	10.1099	10.1363
CABLES1	10.3442	10.5265	10.1808	10.5206	9.73938	9.73641	9.46865	9.53461	10.1547	9.79418
CACFD1	10.7352	10.688	10.5695	10.3613	10.3858	8.74334	8.65424	8.48078	10.394	10.9878
CACHD1	10.3943	10.3299	9.2873	9.83259	8.92044	8.84666	8.04956	7.65268	13.6285	13.058
CACNA2D1	11.1093	10.3406	10.967	9.71899	9.4564	9.05546	8.5614	8.05935	11.7807	10.9509
CACNA2D2	11.0813	10.4355	10.021	10.1929	9.05739	9.41176	8.55067	9.40115	11.128	10.7204
CACNA2D3	11.8117	10.3158	9.09605	8.16043	12.268	10.384	9.52574	8.5881	10.916	8.93412
CACNA2D4	9.95301	10.0637	9.47547	11.5804	8.52051	10.9823	10.0274	10.5023	8.91533	9.97959
CACTIN	10.2184	10.7101	9.59777	9.78636	9.78639	10.3236	9.9117	9.29722	9.95613	10.4124
CACUL1	10.4451	8.83668	11.781	9.63077	9.71293	8.73754	10.5044	9.52904	10.6216	10.201
CACYBP	9.99356	9.46179	10.1336	10.463	9.9503	9.72838	10.5625	10.6915	9.69947	9.31588
CAD	10.0038	8.36076	10.9657	10.2694	10.6982	10.6175	10.33	10.5259	9.32596	8.90287
CADM1	9.79311	9.29051	9.83996	9.4746	8.57696	9.17208	8.64133	9.74165	12.4255	13.0443
CADM4	9.62795	10.1929	8.97238	9.4701	9.92354	10.1497	8.99728	8.99154	10.7224	12.9522
CALCOCO1	9.17776	8.39344	8.94451	8.78044	11.3418	10.9634	10.2061	10.0907	11.1662	10.9355
CALCOCO2	9.07164	10.3286	8.14915	8.14855	11.3472	11.1324	10.6854	11.0871	9.94915	10.1007
CALD1	10.3816	10.7805	9.79952	10.5866	8.67598	9.1538	10.5572	11.4838	8.78316	9.79788
CALD1	9.8505	10.9608	9.57928	10.5522	9.20213	10.0736	10.3209	10.2914	9.3643	9.80484
CALD1	7.7829	12.1589	6.00806	13.1935	6.75247	11.0137	7.58856	13.1814	7.41476	14.9057
CALM1	10.6523	10.8338	9.43188	10.035	8.65593	8.94866	9.34402	9.79529	10.4541	11.849
CALR	10.4588	11.6674	9.48672	8.97268	9.89024	9.6685	8.7202	8.63133	11.1536	11.3506
CALU	10.8153	11.267	9.96673	9.62906	10.0937	9.18774	8.24622	7.67039	11.5612	11.5627
CALU	10.5285	11.9574	9.47719	9.44102	9.39398	9.53193	9.64118	8.91741	10.3067	10.8046
CAMK1	8.05247	10.2169	9.52855	12.3486	9.30753	11.7332	8.61977	10.6817	8.91957	10.5918
CAMK1D	9.66367	9.09675	11.0424	10.7373	10.2564	10.1124	10.0034	10.4279	9.74101	8.91891
CAMK2D	9.91401	9.27969	10.1694	9.62211	10.0227	9.45472	10.4273	10.4916	10.278	10.3404
CAMK2G	9.81116	10.2316	11.0584	8.9527	9.6187	8.52279	9.93218	8.20846	13.0812	10.5829
CAMK2G	10.6903	10.0657	10.13	9.6244	10.0885	9.19315	10.7832	9.42045	10.4095	9.59482
CAMK4	10.3916	8.60379	10.7669	9.77819	9.98868	9.55134	9.86204	9.19648	11.0446	10.8163
CAMKK1	9.43959	8.28837	12.417	11.0695	10.811	9.85862	10.5444	10.2653	9.2604	8.04588
CAMKK2	8.75957	8.3107	10.8074	11.3595	9.90566	10.9306	11.3291	12.0237	8.28788	8.28594
CAMKMT	9.97491	9.12964	10.735	10.7995	10.6499	9.94395	10.7033	10.5315	9.33026	8.20222
CAMLG	10.1473	11.2446	10.1576	9.66028	8.67577	9.44398	8.5055	8.37104	12.0443	11.7496
CAMSAP1	9.97802	9.37154	10.3582	10.1335	9.59299	9.56689	10.6727	10.0626	10.3677	9.89594
CAMSAP2	10.4018	9.94384	10.2998	10.3465	10.0199	9.96259	10.1132	9.73837	9.76552	9.40854
CAND1	9.3327	8.94845	11.1191	10.27	10.6563	9.76687	10.3316	10.0947	9.9785	9.50182
CANT1	11.1449	10.5718	9.04951	9.11453	9.2613	9.40067	9.67932	9.65149	10.7706	11.3558
CANX	10.9842	10.7429	9.54039	8.70206	10.3963	9.30096	9.47349	8.51669	11.7062	10.6368
CAP1	10.9088	8.85339	11.5274	10.3418	10.1484	9.2882	10.637	9.71677	9.89168	8.68654
CAP2	10.4531	9.04924	10.9007	10.1216	10.3569	9.75129	9.87677	10.0362	10.2093	9.24495
CAPG	9.36653	9.93581	10.2967	11.2833	10.0558	10.1035	9.77444	10.0452	9.46375	9.675
CAPN1	9.42844	8.64262	10.7375	10.7013	10.3011	10.1149	9.49119	9.88746	10.3558	10.3397
CAPN15	9.43917	9.49813	9.60243	10.0195	10.5921	10.2352	10.0416	10.7813	9.89495	9.89559
CAPN2	9.50305	8.40734	10.7757	10.6854	10.3923	10.3664	10.3136	10.7916	9.48144	9.28316
CAPN7	9.1804	8.4958	10.2152	10.667	10.0516	10.8274	9.8683	10.7303	9.96388	10.0001
CAPNS1	9.41205	8.15419	11.5375	10.4142	10.478	10.154	10.4241	9.92651	10.067	9.43249
CAPRIN1	11.0465	12.2906	10.0373	9.60235	10.1171	9.88592	9.30149	9.16441	9.31104	9.24325
CAPZA1	9.22051	9.88141	9.90454	10.1768	10.0726	10.0852	10.2852	10.151	10.2548	9.96802
CAPZA2	9.58627	8.6864	10.3025	11.0653	10.1019	10.3249	10.0359	10.818	9.67745	9.40129
CAPZB	9.55574	9.49646	10.3739	11.2013	9.78833	10.3246	9.46816	10.1661	9.63098	9.99444
CARD10	8.06621	9.03407	10.6538	8.56522	8.16908	11.099	10.4386	11.6526	11.6706	10.6509
CARD6	10.4679	9.71457	9.99118	10.342	10.2789	9.69362	8.62642	9.01581	10.6847	11.1849
CARHSP1	9.32676	8.83659	10.539	11.3237	10.5954	10.8132	9.04519	9.91867	9.50112	10.1003
CARKD	8.63856	9.43111	9.56268	10.2956	11.1666	11.3632	9.80443	10.2831	9.62792	9.82682
CARM1	9.08265	7.77012	11.404	11.3196	10.2532	10.3347	10.2185	11.2917	9.39357	8.93193
CARS	7.0072	6.72679	9.43655	9.71087	11.8743	11.7685	13.2449	13.4238	8.61385	8.19322
CARS2	9.58825	9.90395	8.49534	8.90469	11.5462	11.9282	10.2285	10.7518	9.03364	9.61944
CASC3	9.2432	10.1618	9.48703	10.3093	10.0968	10.2101	11.0176	11.0644	8.5181	9.89172
CASC4	10.7222	12.3444	9.1169	8.80553	9.24187	9.43249	8.94666	9.19415	11.1594	11.0364
CASC5	10.526	10.9024	9.03521	9.23052	7.00003	7.30642	6.70564	6.68296	15.9685	16.6424
CASK	9.98392	10.0234	10.0609	9.58809	9.84494	10.3254	9.24949	9.13804	10.8258	10.9599
CASKIN2	10.3405	9.67286	10.1447	10.4407	9.53304	9.65685	9.25239	9.37	10.7543	10.8346
CASP1	9.19184	9.40632	8.96485	9.19755	10.465	10.1027	10.4147	10.6825	10.9984	10.5761
CASP2	9.57606	9.10445	11.689	11.1662	8.08682	8.45689	10.4116	10.9682	10.483	10.0579
CASP3	9.80271	9.44804	10.7481	11.3024	9.25584	10.3211	9.21278	10.3802	9.5756	9.95319
CASP4	7.54264	7.34644	8.32321	8.58489	11.2979	11.1652	13.8474	13.7878	9.06552	9.03899
CASP6	9.9646	9.63857	12.8147	11.3944	9.73977	9.54246	9.40502	9.72584	9.27818	8.49651
CASP7	10.1789	8.42977	10.826	11.5351	9.23794	9.68079	9.63946	10.2735	10.3418	9.85664
CASP8	9.27369	8.7683	11.1277	11.3066	10.6297	10.4547	9.9463	10.8208	9.07781	8.59426
CASP9	11.6675	9.28048	10.098	9.13374	11.0669	10.5038	9.13662	9.60985	10.2742	9.22887
CAST	9.7329	9.47238	9.81186	10.9766	10.3839	10.1303	9.90163	10.5872	8.8478	10.1554
CAT	11.5723	12.0295	10.2039	9.9289	10.5135	9.8055	8.25096	8.50615	9.67415	9.51513
CAV1	11.2807	9.55576	10.4059	8.97723	10.0242	9.35092	9.52949	8.70414	10.9661	11.2056
CBFB	9.12228	8.57017	9.93167	10.5837	10.8684	12.2449	9.80413	10.1759	9.39043	9.30835
CBL	9.64289	9.10441	10.2692	10.2142	10.2046	9.49907	10.8326	9.51682	10.739	9.97731
CBLB	10.202	8.7698	8.95341	8.68897	11.5738	11.2947	10.9947	10.2568	10.0188	9.24693
CBLL1	10.3571	11.0784	9.53846	9.55831	10.2085	10.3374	9.12525	9.637	10.1675	9.99208
CBR1	9.06026	8.63484	10.698	10.947	10.2409	11.0538	10.0468	10.7993	9.18882	9.33022
CBR3	8.82796	8.82901	8.94489	11.7835	9.99894	10.5569	9.49545	9.89392	10.3092	11.3602
CBR4	10.4654	10.1561	10.012	9.90933	11.1763	10.5196	9.25713	9.93611	9.22095	9.34711
CBS	8.49883	7.57103	10.2465	10.4256	11.6073	10.8049	12.1756	11.7482	8.70448	8.2176
CBWD2	9.34176	8.18166	10.8874	10.4102	11.1673	10.8377	11.247	11.3895	8.45473	8.08269
CBX1	9.96122	11.2588	10.1285	10.2815	9.0736	9.61109	9.34384	8.93306	10.3324	11.076
CBX2	10.698	12.4314	10.2553	10.1389	8.23032	8.11765	8.84243	10.0874	10.39	10.8086
CBX3	11.0258	11.9183	9.80194	11.5457	8.68564	9.31637	9.00954	9.26172	9.04185	10.393
CBX4	8.18199	8.85097	8.50808	8.09691	12.3325	12.3287	11.7369	11.536	9.35096	9.07703
CBX5	8.94019	12.5586	9.14308	11.2408	7.75912	10.349	8.29028	9.98823	9.59284	12.1378
CBX6	8.97478	9.72594	9.28788	8.98708	9.96568	11.5988	12.697	13.6104	7.5059	7.64652
CBX8	9.70735	11.9121	9.73736	10.0873	9.58365	10.0796	8.86759	9.38923	9.89387	10.7419
CC2D1A	9.2331	8.93867	9.59205	9.78499	10.9582	10.2758	11.1099	10.8039	9.82934	9.474
CC2D1B	9.68542	8.99751	10.8319	10.7097	10.0835	10.22	10.3443	10.1171	9.67667	9.33401
CC2D2A	11.0397	11.0645	9.76592	9.06836	11.305	10.2276	10.4772	10.3875	8.05993	8.60433
CCAR1	10.6885	11.7177	8.5838	8.97101	10.5057	10.0412	9.86757	9.28816	9.9424	10.3939
CCAR2	10.6241	10.9836	9.69781	8.88563	9.83733	9.4926	10.0158	9.52276	10.7018	10.2386
CCBL1	11.288	8.69341	11.2261	10.844	10.1878	9.50278	10.1094	9.89133	9.60322	8.65394
CCBL2	9.5331	8.64639	10.7391	10.7043	11.0396	10.3777	10.3615	10.355	9.40539	8.83782
CCDC101	10.3294	9.72172	10.0988	9.19454	9.71089	9.84252	10.9794	10.5975	10.1764	9.34876
CCDC102A	10.6365	10.5728	9.90125	10.4705	9.91802	9.49517	7.86633	7.57569	11.587	11.9768
CCDC104	9.43435	8.33071	9.89593	10.0875	10.0915	10.4577	11.6363	11.5897	9.7675	8.70895
CCDC106	12.7708	13.5274	10.6411	10.0635	7.68077	8.2241	9.49313	10.8699	8.81349	7.9157
CCDC109B	9.55706	10.1206	8.77788	9.29386	10.988	12.4348	7.54931	9.81776	10.23	11.2307
CCDC115	12.3331	12.0321	8.99589	10.2797	8.14158	8.16379	9.17691	8.94825	11.0197	10.9091
CCDC117	9.88867	9.60586	9.50161	9.76864	9.91351	9.41408	10.519	10.1988	10.6734	10.5164
CCDC12	10.4233	11.1884	9.34628	10.7657	9.40801	9.01043	9.98584	10.2407	9.47809	10.1531
CCDC120	8.26741	8.52094	9.49231	11.0898	10.0225	9.52114	9.49759	10.5136	9.69493	13.3798
CCDC124	10.4185	10.7914	9.58269	9.72662	10.1383	10.5432	9.73901	10.1707	9.05706	9.83257
CCDC127	12.8416	12.8799	11.6841	11.0818	7.81223	8.20969	6.95967	6.8129	10.7734	10.9447
CCDC129	11.0845	11.3906	9.99932	10.966	10.4539	9.77796	9.54038	10.1175	7.92041	8.74949
CCDC130	8.05761	10.0606	8.57185	10.9321	9.08313	12.6267	8.75606	11.6147	8.68435	11.6128
CCDC132	9.69781	8.64601	10.0422	9.8853	10.4826	10.2983	10.2705	10.0403	10.6539	9.98314
CCDC134	12.6401	13.2362	9.25528	9.92354	8.76088	7.5316	7.52615	6.98279	12.2907	11.8527
CCDC137	9.36536	9.89636	9.46076	9.66699	10.0273	10.2325	11.3518	10.9869	9.4043	9.60777
CCDC138	10.2911	12.0819	8.07463	10.0715	10.047	9.13486	10.7715	10.1193	9.46136	9.94695
CCDC14	11.6993	11.6012	8.7887	8.46422	9.65888	8.671	9.72346	8.59561	11.2492	11.5484
CCDC147	8.44245	9.37673	9.32815	8.62298	10.0973	12.5182	10.8179	9.8162	10.3122	10.6679
CCDC152	8.46511	8.47266	6.61258	7.15574	10.1348	9.44023	13.7649	16.8105	10.2084	8.93505
CCDC171	9.80481	10.1416	9.80567	10.1712	9.95899	11.8657	10.6202	9.95095	8.62956	9.05131
CCDC174	7.52637	7.98425	8.93474	9.29823	11.2706	11.9692	12.1557	11.9777	9.10431	9.7788
CCDC18	10.1567	9.62353	9.59315	10.1621	9.44087	9.66704	9.72857	10.1084	10.5694	10.9504
CCDC22	9.78924	8.7569	9.78809	10.0981	10.0322	10.0986	10.2445	10.4043	10.6486	10.1396
CCDC23	10.7831	11.3996	10.5072	11.8079	7.87873	9.02579	9.00946	9.61088	9.90536	10.072
CCDC25	8.96056	9.0807	11.119	9.78791	10.4735	10.2855	10.6588	10.896	9.45242	9.2857
CCDC28A	9.31412	9.49011	8.76088	11.2689	11.609	9.59132	8.08253	9.14812	10.0438	12.6913
CCDC28B	9.45763	12.8316	10.2081	11.6486	8.14852	7.19887	9.03402	8.93207	9.93845	12.6021
CCDC41	10.4344	10.9682	10.3267	10.8738	9.86718	9.62135	11.3402	9.94776	8.62022	8.00022
CCDC43	10.7191	9.69297	10.4612	10.3368	10.2633	9.9042	10.549	9.96983	9.19885	8.90475
CCDC47	9.87266	10.5736	9.86807	9.79079	9.98241	10.2454	9.58744	9.76195	10.2444	10.0733
CCDC50	9.4072	9.76443	8.9774	9.26589	9.31388	9.75463	10.1931	12.5889	9.68881	11.0458
CCDC51	9.37397	8.66974	9.47544	8.47896	12.1296	13.0205	9.55839	9.4803	9.65397	10.1591
CCDC53	9.69802	10.257	9.3674	9.85689	9.82528	10.7713	9.76277	10.7371	9.68307	10.0412
CCDC58	10.661	10.7086	11.5116	10.2653	9.57195	8.78567	10.0833	9.23944	9.84026	9.33284
CCDC59	9.15446	9.54556	8.92837	9.15222	11.0923	11.5492	11.3225	11.7379	8.40178	9.11576
CCDC6	10.6773	9.62857	10.9205	10.2675	9.85732	9.11644	10.4887	9.45075	10.2679	9.32499
CCDC61	9.9892	10.1786	10.3918	10.3214	8.05019	9.18833	9.31942	10.1615	11.0706	11.329
CCDC66	9.60089	11.1711	9.92152	10.732	9.96779	9.32549	10.3642	10.6977	9.48012	8.73916
CCDC71	8.19263	9.44885	9.39614	10.318	8.2826	10.2077	8.04899	9.73588	12.8316	13.5376
CCDC71L	8.4132	8.8562	9.28679	9.79516	10.7013	11.1839	11.1171	11.4591	9.65158	9.53573
CCDC77	10.9135	9.50309	10.7619	10.1619	6.5621	6.96358	8.2351	8.49219	13.5855	14.8212
CCDC80	14.0708	13.0125	11.3401	11.8223	6.88116	8.25813	5.72665	6.2792	11.7686	10.8406
CCDC82	9.63659	10.7988	9.28028	9.6956	9.66987	9.01596	9.6368	9.47942	10.8599	11.9267
CCDC84	9.64852	10.5498	10.2408	9.6631	9.84542	9.84619	10.8358	11.151	9.34507	8.87432
CCDC85C	10.4195	9.82256	9.17464	9.2001	9.7859	9.60799	9.92157	10.2198	10.8973	10.9506
CCDC86	9.99872	10.9417	9.43039	9.69858	10.964	11.4187	11.1568	11.259	7.18753	7.94463
CCDC88A	11.4342	10.6356	10.8083	10.8884	8.85552	8.63806	8.4497	8.70028	11.0884	10.5015
CCDC88C	9.52349	8.60658	10.3765	8.76173	11.6929	9.90402	12.1824	9.15779	10.6483	9.1462
CCDC9	8.78656	9.32094	9.53206	9.78245	9.45093	11.2918	11.1296	11.5502	8.93297	10.2226
CCDC90B	8.32082	8.92417	8.73444	8.99042	11.4655	13.1252	9.45825	10.6396	9.88478	10.4569
CCDC91	10.03	9.68721	9.68868	9.92591	10.4838	10.9125	10.871	10.9811	8.81613	8.60371
CCDC93	9.52705	9.02886	9.57766	9.8546	10.4248	10.4263	10.3573	10.3724	10.2932	10.1378
CCDC94	9.88964	9.56428	10.3298	9.8426	10.4335	10.4417	10.9084	10.7858	8.9084	8.89595
CCDC97	10.1306	10.1717	9.13005	9.74319	10.0099	10.0392	10.1799	10.7063	9.69534	10.1937
CCM2	10.0513	8.80138	9.59826	9.59904	9.25547	9.50546	9.11922	9.60573	11.8256	12.6385
CCNA2	7.26064	7.13244	7.04776	6.5039	5.10983	4.88863	5.38234	5.6312	25.3701	25.6732
CCNB1	7.68283	7.55926	7.313	7.14764	5.80381	5.76588	6.25274	6.31802	23.8642	22.2926
CCNB2	8.17731	8.10171	8.42594	7.96464	6.50205	6.3971	6.37815	6.57599	20.8076	20.6695
CCNC	10.9414	11.0508	10.0634	9.99647	8.54027	8.75533	9.12207	8.89035	11.5755	11.0643
CCND3	10.352	8.52365	8.79954	8.83546	7.9904	8.0137	12.566	12.1543	12.8008	9.96418
CCNDBP1	11.3304	9.61721	10.4858	10.2391	8.61739	8.1553	9.6433	9.14032	11.7021	11.0691
CCNE2	12.4109	12.9566	11.7475	9.8132	4.97578	4.64709	8.69366	8.66308	13.3324	12.7598
CCNH	9.21465	9.43017	9.10006	11.4801	10.0359	10.5433	9.61505	9.87216	10.078	10.6307
CCNK	10.6374	10.5964	9.87888	8.31235	10.5879	8.80458	10.4939	8.90644	12.0128	9.76928
CCNL1	9.28906	10.0307	8.86396	10.1284	9.75471	11.4348	9.572	12.3351	8.64826	9.94302
CCNL2	9.52395	11.4096	10.7596	10.5991	9.92151	10.5544	9.11006	9.68777	8.65396	9.78009
CCNT1	9.81091	12.3771	8.69548	9.64527	9.10495	9.59956	9.65482	10.3851	9.96849	10.7584
CCNT2	11.106	11.4683	9.73764	9.37164	9.90373	9.75152	9.50541	9.37746	9.85193	9.92644
CCNYL1	10.6213	10.3291	8.87486	9.24909	8.48138	10.9615	9.04729	9.45528	11.2143	11.766
CCP110	8.53076	7.85335	9.84972	9.67684	9.28795	9.03968	10.0112	9.1842	13.3896	13.1767
CCPG1	9.19254	9.87521	8.30643	8.16281	11.5246	12.3719	9.92897	11.0997	9.38522	10.1526
CCS	9.69306	9.4828	10.8547	11.1623	10.7096	10.4863	9.75318	9.36279	9.68386	8.81137
CCSAP	10.7047	10.4457	9.60585	10.7815	10.287	9.17672	9.79014	8.1578	9.73827	11.3123
CCSER2	10.0453	9.86044	9.61042	10.1116	9.49419	10.0067	9.48549	10.3143	10.6614	10.41
CCSMST1	9.66346	7.84444	5.95669	6.38939	13.3918	14.8324	12.1175	9.25568	10.3798	10.1688
CCT2	9.77008	10.7986	9.52121	10.7799	10.1146	10.372	9.59082	9.78599	9.45328	9.81357
CCT3	9.43176	9.47462	9.61155	11.0256	9.73557	10.9895	10.1125	10.854	9.03446	9.73045
CCT4	9.87397	10.571	10.0933	10.0064	10.4687	9.98325	10.1351	10.1956	9.33466	9.33805
CCT5	10.2618	9.69644	10.2182	9.88247	10.6543	9.84436	10.6892	9.85023	9.73103	9.1719
CCT6A	9.74418	9.29168	9.61075	10.7128	10.2487	10.4814	9.79511	10.0236	9.85325	10.2386
CCT7	10.1249	9.40285	10.483	10.2397	10.1629	10.3043	10.1246	10.1293	9.63375	9.39471
CCT8	9.89499	9.81554	10.0829	10.4866	10.0691	10.4622	9.87067	10.2758	9.48561	9.55651
CCZ1	9.0258	8.33431	10.4106	9.78318	10.3239	10.9413	10.765	11.282	9.60471	9.52916
CD109	9.7161	10.2309	9.24772	9.08728	8.86765	8.91691	10.1928	10.3392	11.3922	12.0093
CD151	11.7085	9.90525	12.1964	9.94233	8.89919	9.08094	8.34746	8.06194	11.3855	10.4726
CD276	11.0536	10.8968	10.5274	9.66576	9.1451	9.3535	8.61516	8.24483	10.9475	11.5503
CD2AP	10.1828	10.0839	10.5622	9.79456	9.5944	9.32808	10.0916	9.66531	10.819	9.87824
CD2BP2	10.5734	10.4474	10.4809	9.73267	9.88868	9.47981	10.301	9.43452	9.85539	9.80627
CD320	11.2612	12.5209	10.3252	10.1876	8.69758	9.55492	7.9998	8.27534	10.3469	10.8305
CD3EAP	9.89475	10.7997	9.32927	8.83272	11.3476	10.5362	11.6367	10.2368	8.68244	8.70383
CD44	10.8348	10.8637	9.56322	9.2811	9.92959	9.75055	8.77305	9.17089	10.7495	11.0836
CD46	11.2695	10.4103	10.2601	9.21247	10.1239	10.0927	8.70519	8.78489	10.8073	10.3336
CD47	11.6189	9.93244	10.4777	9.52838	9.72308	9.19304	8.95639	8.78246	11.1789	10.6087
CD55	9.80635	10.387	7.78441	8.31697	11.9975	10.1462	9.50037	10.1433	10.3232	11.5947
CD58	10.2117	10.6955	9.11368	9.34971	8.71017	9.8124	8.61217	8.57278	12.2261	12.6958
CD59	11.2417	13.0281	9.39406	9.84681	10.5455	8.54195	8.73564	7.78722	10.5646	10.3144
CD63	11.2932	10.1487	9.97246	9.26458	8.84417	9.87266	8.55631	8.43172	11.8807	11.7355
CD74	11.3273	10.0489	9.36274	8.42496	10.9897	10.5046	9.007	8.89096	11.3903	10.0535
CD81	9.85284	11.3641	9.06674	9.61751	7.73386	11.21	8.94962	11.5287	9.02459	11.6521
CD82	13.0825	11.5171	10.4503	10.0863	7.63349	8.2956	5.12046	5.77955	14.4249	13.6098
CD83	13.1997	12.508	8.62778	9.06389	8.1109	8.25949	8.43406	7.99806	12.061	11.7372
CD9	11.1681	10.5547	9.63	9.47509	9.36372	10.0484	8.67961	9.04897	10.9562	11.0753
CD97	10.9131	12.4008	8.81482	10.207	9.85091	10.2801	8.90244	9.77291	8.66905	10.1888
CD99	9.77766	9.64232	10.8586	10.4152	8.53735	9.88973	7.93629	9.14243	11.6034	12.197
CD99L2	11.1093	10.6534	9.90644	10.0056	9.67066	10.1275	8.35048	8.27155	10.7613	11.1436
CDA	8.74397	9.86575	9.12628	12.2218	9.0971	11.1696	8.69355	11.702	8.31417	11.0657
CDAN1	9.71526	8.99	9.91428	10.4995	10.2337	10.5153	10.429	10.9097	9.6247	9.16856
CDC123	10.2404	7.90712	11.3773	9.75816	8.96478	9.36267	11.2243	12.0825	10.1079	8.9749
CDC16	9.68039	9.5624	9.63401	9.69295	10.5177	10.2497	10.3763	10.1116	10.144	10.031
CDC20	9.93538	9.54466	7.47815	8.17064	6.92869	6.89071	7.95125	8.19931	16.5735	18.3277
CDC23	9.87147	9.78747	9.87741	9.69177	10.1086	9.97894	9.83556	10.1979	9.96702	10.6839
CDC25B	11.8433	9.14754	10.9154	10.1993	7.37484	7.36556	12.813	8.72394	10.9628	10.6543
CDC25C	12.1858	12.2338	10.3842	12.0456	7.27547	7.03217	8.41664	8.33904	11.4035	10.6837
CDC26	9.76729	11.126	8.73071	9.83481	9.49497	9.34855	10.3884	11.0573	9.6532	10.5988
CDC27	10.304	10.4046	10.1552	9.74409	9.32526	9.96933	9.82098	10.0296	9.74541	10.5016
CDC34	10.2478	8.30891	11.6926	11.3514	9.94288	8.84585	11.0597	11.7401	8.79268	8.01799
CDC37	10.3062	8.94277	10.5783	10.0814	10.1774	9.49408	10.8608	10.0948	10.0203	9.44404
CDC37L1	9.94828	9.15958	9.51584	9.96792	11.123	10.5933	10.9481	10.9505	8.73819	9.05526
CDC40	11.003	10.9916	9.91131	9.19847	8.99664	8.92238	9.94759	8.97352	11.3063	10.7492
CDC42	11.3569	8.89817	11.3144	9.66934	10.7644	9.1435	10.4279	9.70954	10.04	8.67591
CDC42	10.1266	9.87372	9.80826	9.98336	9.69439	10.0514	10.4489	10.2454	9.86767	9.90029
CDC42BPA	9.40202	8.982	9.63205	9.15181	10.4151	10.1253	10.7527	10.4295	10.6793	10.4301
CDC42BPB	9.99098	9.52164	10.5333	10.3347	9.83173	9.61124	9.21202	9.36549	10.9003	10.6986
CDC42BPG	11.3905	9.47192	12.2397	11.4668	10.4181	9.838	5.56634	9.14722	10.0827	10.3786
CDC42EP1	8.53618	7.97486	9.63634	10.4213	9.71864	9.86441	13.43	13.3124	8.66092	8.44495
CDC42EP3	10.7834	9.78283	9.53405	9.70374	8.55951	8.84424	12.5466	11.6244	9.32401	9.29731
CDC42EP4	10.5209	7.33843	14.2112	12.2047	8.05043	9.55086	8.70416	10.3194	9.80493	9.29494
CDC45	8.93488	9.27878	10.1898	11.2892	7.45452	9.20218	8.09871	9.74739	11.9364	13.8682
CDC5L	10.0488	12.2364	10.1854	9.59305	9.68446	9.22569	9.60872	9.46083	10.1091	9.84757
CDC6	7.15884	7.03388	7.34947	6.88857	5.95041	5.59247	7.04458	7.15159	23.1723	22.6579
CDC7	8.94967	7.90941	8.48399	9.88036	7.09713	6.35806	8.06041	8.84283	16.3339	18.0842
CDC73	10.7059	10.7633	9.76231	9.50087	9.96912	9.84579	9.66073	9.23015	10.381	10.1808
CDCA2	10.9093	12.2926	9.14264	8.77172	7.58928	7.45412	7.52131	7.38846	14.4661	14.4644
CDCA3	7.92315	8.25159	6.45174	7.85703	7.40097	7.77098	6.89727	7.21383	19.5966	20.6369
CDCA5	7.84847	8.06015	8.17766	7.3569	6.39249	7.23118	5.92317	7.82463	18.4217	22.7637
CDCA7L	11.7024	12.0465	10.6813	10.8789	8.39822	7.89303	9.51465	9.66943	9.54524	9.67025
CDCA8	8.93309	9.82142	7.95433	8.14922	6.37093	6.81344	6.29575	6.14428	19.5773	19.9403
CDCP1	9.06388	8.41051	8.6351	8.57061	10.0311	10.3638	10.77	10.3699	11.7691	12.0159
CDH13	9.6866	11.4746	8.17044	8.57664	9.21369	9.20156	10.9506	10.3928	10.9126	11.4204
CDH2	11.0686	11.3386	10.3466	9.40219	9.43744	10.1027	9.08357	9.11889	9.84777	10.2537
CDIPT	10.2652	10.6081	9.79688	9.72799	9.79755	10.3575	7.20719	8.05021	11.7019	12.4875
CDK1	11.098	10.4169	10.6882	10.1032	8.28016	8.07372	8.54882	8.48268	12.4459	11.8624
CDK10	10.6136	12.712	10.2718	9.65475	10.1557	9.31897	8.24476	9.72255	9.88192	9.42387
